,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
3880,2.02,Very Good,H,VS2,62.7,58.0,7.96,8.01,5.01,14919.115075150206
3881,0.52,Ideal,G,VS1,61.2,56.0,5.19,5.23,3.19,1545.741184802042
3882,0.34,Good,E,SI1,63.5,55.0,4.44,4.47,2.83,665.0916848344277
3883,1.04,Ideal,G,VS2,61.9,54.0,6.53,6.56,4.05,6826.5059019344535
3884,1.54,Premium,I,SI1,61.8,57.0,7.43,7.37,4.57,8762.145347006946
3885,0.7,Fair,J,VS2,64.6,58.0,5.58,5.56,3.6,1564.0787483755048
3886,1.52,Good,J,SI1,63.6,60.0,7.25,7.21,4.6,7008.978391260749
3887,1.1,Premium,E,SI2,60.7,58.0,6.77,6.65,4.07,4843.832760909512
3888,0.4,Premium,E,SI2,60.5,59.0,4.74,4.78,2.88,811.6604770214271
3889,0.71,Good,E,SI2,58.8,63.0,5.75,5.88,3.42,2025.2631680634795
3890,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,709.1529449630343
3891,0.37,Premium,E,VS2,63.0,58.0,4.58,4.53,2.87,841.7268456941056
3892,1.01,Very Good,E,VS2,60.4,58.0,6.47,6.6,3.95,6150.798322238039
3893,0.57,Very Good,I,SI1,61.1,61.0,5.34,5.37,3.27,800.0723052702178
3894,0.4,Good,E,SI1,63.3,56.0,4.68,4.74,2.98,694.9134506225746
3895,0.36,Ideal,E,VS2,62.1,55.0,4.54,4.58,2.83,898.5129850067442
3896,0.3,Premium,E,IF,61.9,58.0,4.3,4.26,2.65,1180.657416668866
3897,1.01,Ideal,F,SI2,60.5,57.0,6.49,6.53,3.94,4419.311357847546
3898,1.5,Ideal,H,SI1,61.3,57.0,7.38,7.4,4.53,9802.682482694361
3899,0.57,Very Good,F,VS1,63.2,56.0,5.27,5.31,3.34,1681.5042938199003
3900,0.9,Very Good,H,SI1,58.7,59.0,6.3,6.35,3.71,3891.648989180587
3901,0.51,Ideal,H,VVS2,60.1,57.0,5.19,5.22,3.12,1362.998289073992
3902,0.27,Very Good,E,VVS2,61.7,58.0,4.12,4.15,2.55,706.1643708409501
3903,0.7,Very Good,G,SI1,63.6,58.0,5.61,5.65,3.58,2068.5328872799637
3904,1.75,Good,I,VS1,58.3,59.0,7.92,7.97,4.63,12418.13831435892
3905,1.0,Fair,E,SI1,57.4,62.0,6.54,6.59,3.77,5263.942735438261
3906,0.5,Very Good,F,VS2,63.0,58.0,5.05,5.08,3.19,1064.326736856381
3907,1.51,Ideal,F,VS2,62.4,53.0,7.37,7.32,4.58,13895.351778024306
3908,1.2,Good,G,VS2,65.2,56.0,6.61,6.67,4.33,7570.484724217256
3909,0.4,Very Good,F,VS1,61.2,58.0,4.74,4.86,2.94,553.0420583838277
3910,0.71,Ideal,H,VS1,62.1,55.0,5.68,5.72,3.54,2912.333348148735
3911,0.43,Ideal,G,VS1,61.3,57.0,4.88,4.85,2.98,957.6429159455947
3912,0.31,Ideal,F,VS2,62.6,57.0,4.29,4.33,2.7,841.908985522663
3913,0.43,Very Good,F,VS1,62.2,61.0,4.75,4.83,2.98,927.621231407189
3914,0.53,Ideal,J,VS1,61.4,55.2,5.2,5.22,3.2,998.9484551539426
3915,0.76,Very Good,I,SI1,62.0,56.0,5.81,5.84,3.61,2195.507892047188
3916,0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,2456.743633745793
3917,0.42,Premium,D,VVS2,59.6,59.0,4.9,4.96,2.94,1180.1278042291215
3918,0.52,Very Good,E,SI1,59.3,59.0,5.26,5.3,3.13,1089.764750726341
3919,0.31,Ideal,G,VS1,62.3,54.0,4.35,4.38,2.72,761.8145413366292
3920,0.72,Ideal,E,SI1,62.0,57.0,5.72,5.66,3.53,2916.373238175074
3921,0.72,Premium,G,SI1,60.8,58.0,5.8,5.74,3.51,2303.3576616727914
3922,0.25,Very Good,E,VVS1,62.9,59.0,3.99,4.02,2.52,487.44316428739694
3923,0.51,Ideal,F,VS1,62.1,56.0,5.15,5.13,3.19,1404.0873990872424
3924,1.51,Premium,I,VS1,60.0,58.0,7.51,7.45,4.49,9154.282912592214
3925,0.45,Ideal,I,VS1,61.9,54.0,4.95,4.97,3.07,788.2242983167816
3926,1.75,Premium,G,VS1,59.6,60.0,7.9,7.76,4.67,16644.069903739957
3927,0.71,Ideal,E,VS1,62.3,56.0,5.66,5.7,3.54,3705.200642276595
3928,0.59,Ideal,F,VS2,60.2,57.0,5.48,5.44,3.29,1816.6783940023433
3929,1.15,Very Good,F,SI1,62.5,59.0,6.62,6.69,4.16,6434.015982931527
3930,0.47,Ideal,E,VS1,61.5,55.0,5.01,5.04,3.09,1315.4293566662777
3931,0.33,Premium,G,VS2,62.6,58.0,4.4,4.36,2.74,897.0738093529199
3932,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,16759.660767413778
3933,0.3,Good,H,SI1,63.7,56.0,4.2,4.22,2.68,740.4323938265425
3934,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,4183.751132996978
3935,1.6,Premium,I,VS2,60.2,58.0,7.63,7.56,4.57,9945.567950811706
3936,1.0,Premium,G,SI2,62.7,59.0,6.36,6.3,3.97,3872.265494435618
3937,1.5,Very Good,H,VS1,60.7,58.0,7.35,7.42,4.48,10677.125461228037
3938,0.54,Ideal,G,IF,61.2,57.0,5.26,5.28,3.22,2347.090999363605
3939,0.41,Ideal,F,VVS2,61.4,56.0,4.81,4.76,2.94,1161.5827730683686
3940,1.51,Very Good,I,VS1,63.1,53.0,7.34,7.25,4.6,10028.198911159187
3941,0.51,Ideal,E,SI1,61.7,55.0,5.13,5.17,3.18,1337.7035802546452
3942,1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,5412.811877369571
3943,0.31,Good,I,VS1,63.9,55.0,4.28,4.3,2.74,714.193427459224
3944,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,1165.6383489987566
3945,2.0,Premium,J,VS1,63.0,58.0,8.04,7.99,5.05,13146.548265299773
3946,0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,2871.966346441868
3947,0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,1354.5733101759815
3948,0.3,Ideal,G,VVS1,61.7,55.0,4.34,4.32,2.67,796.8972292600283
3949,0.33,Very Good,G,VS1,62.8,58.0,4.38,4.41,2.76,660.792452228703
3950,0.76,Ideal,H,VVS2,61.0,56.0,5.85,5.91,3.59,3499.5894951360824
3951,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,898.4109190926847
3952,0.53,Premium,G,SI1,61.0,59.0,5.25,5.21,3.19,1041.1330061084554
3953,0.42,Ideal,G,SI1,62.2,53.0,4.8,4.84,3.0,915.6613512689746
3954,0.35,Very Good,I,VS2,61.7,57.0,4.52,4.56,2.8,610.8708465380405
3955,0.5,Premium,G,VS1,62.5,60.0,5.08,5.06,3.17,1185.2545839320483
3956,1.01,Very Good,E,SI1,61.0,56.0,6.47,6.54,3.97,5259.580541414391
3957,0.31,Very Good,D,SI1,60.0,61.0,4.41,4.43,2.65,472.24427435146754
3958,0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,999.0884441449452
3959,0.43,Ideal,D,SI1,62.5,55.0,4.83,4.8,3.01,1038.8675000480034
3960,0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,535.9366597477128
3961,1.26,Ideal,H,SI1,61.9,57.0,6.88,6.93,4.27,7412.605633741818
3962,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,876.0516426692338
3963,1.01,Premium,G,SI2,62.4,58.0,6.38,6.41,3.99,4311.82788453003
3964,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,810.6251093570645
3965,0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79,4531.58895668048
3966,1.01,Very Good,F,VS2,63.8,55.0,6.31,6.38,4.05,6212.317871213016
3967,0.5,Good,D,VVS2,62.4,64.0,5.03,5.06,3.14,1773.1136843628728
3968,0.73,Ideal,D,SI1,62.4,53.0,5.82,5.79,3.62,2806.4262355242645
3969,0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,884.5013565435002
3970,1.01,Very Good,D,VVS2,63.0,56.0,6.35,6.41,4.02,9491.470091797357
3971,0.59,Very Good,F,IF,59.9,63.0,5.44,5.47,3.27,3277.6681871345727
3972,0.27,Very Good,D,VS2,63.0,57.0,4.06,4.1,2.57,854.5790924544453
3973,1.04,Very Good,D,SI2,63.1,58.0,6.39,6.33,4.01,4552.619975953836
3974,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,2327.782392789095
3975,0.61,Good,F,SI2,62.5,65.0,5.36,5.29,3.33,300.22840344738506
3976,0.9,Good,F,SI1,61.3,60.0,6.13,6.18,3.77,4018.9770834749397
3977,0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,625.2837713422814
3978,1.01,Fair,D,SI2,64.7,57.0,6.31,6.27,4.07,4042.228070862042
3979,1.01,Ideal,I,SI1,60.3,58.0,6.5,6.56,3.94,4574.891546277147
3980,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,4378.123601575047
3981,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,433.81952604288745
3982,0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,684.0798549541723
3983,1.01,Premium,H,VVS1,60.5,57.0,6.55,6.48,3.94,6139.008313562714
3984,0.71,Good,E,SI1,63.1,59.0,5.62,5.75,3.59,2234.7997536941184
3985,0.35,Ideal,G,VVS2,61.0,57.0,4.58,4.54,2.78,811.1755071159023
3986,0.47,Ideal,J,SI1,60.6,54.0,5.04,5.0,3.09,498.19524810085295
3987,0.31,Premium,F,SI1,62.7,58.0,4.31,4.33,2.71,711.8970041017747
3988,0.71,Ideal,H,VS1,61.8,55.0,5.72,5.77,3.55,2856.2728012976872
3989,0.53,Ideal,I,VS1,61.6,57.0,5.21,5.18,3.2,1142.8716739894226
3990,0.39,Premium,J,VVS1,61.8,56.0,4.71,4.64,2.89,1404.1863008454602
3991,0.31,Ideal,H,VS1,62.1,54.0,4.3,4.37,2.69,989.2819532041717
3992,0.3,Ideal,G,VVS2,60.9,57.0,4.35,4.32,2.64,683.4008582827191
3993,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,10050.047362518255
3994,0.41,Very Good,I,SI1,63.3,60.0,4.71,4.64,2.96,698.0881764918213
3995,1.22,Premium,E,VS2,62.2,55.0,6.91,6.85,4.28,9208.91012768408
3996,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,18608.75001966928
3997,2.0,Very Good,J,SI1,62.2,59.0,7.92,7.97,4.94,12136.096200364507
3998,0.39,Ideal,E,VVS1,62.1,54.0,4.67,4.7,2.91,1384.8219094647793
3999,0.91,Ideal,G,SI2,61.0,57.0,6.25,6.28,3.82,3480.5666670240735
4000,1.01,Good,H,SI1,60.3,64.0,6.5,6.53,3.93,4275.0259522181495
4001,1.09,Premium,D,SI2,61.2,60.0,6.6,6.64,4.05,5268.8269317392915
4002,0.53,Ideal,D,VS2,60.2,57.0,5.24,5.26,3.16,1829.5306107747674
4003,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,6397.218797160209
4004,0.56,Ideal,D,VS1,62.6,55.0,5.25,5.29,3.3,2196.854350660018
4005,0.59,Ideal,D,VS2,60.9,57.0,5.42,5.48,3.32,2059.9330811001128
4006,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,625.4401798693052
4007,0.9,Very Good,I,SI1,61.8,56.0,6.19,6.24,3.84,2994.0729526395244
4008,1.02,Good,D,VS1,64.6,58.0,6.22,6.28,4.04,8053.18380397492
4009,0.72,Fair,F,SI1,64.8,55.0,5.64,5.6,3.64,2207.887062164282
4010,0.52,Ideal,E,VS2,61.0,57.0,5.21,5.19,3.17,1572.0063568252244
4011,0.32,Ideal,I,VVS1,62.0,55.3,4.39,4.42,2.73,623.7306390340091
4012,0.25,Very Good,F,VVS1,61.1,57.0,4.05,4.08,2.48,762.1456089557505
4013,0.72,Very Good,G,IF,63.3,54.0,5.64,5.73,3.6,4279.564059526336
4014,1.13,Ideal,H,SI1,62.3,56.0,6.66,6.69,4.16,5802.517497336752
4015,1.01,Premium,I,SI1,62.8,58.0,6.4,6.34,4.0,3732.724373173496
4016,0.72,Ideal,I,VVS1,61.3,57.0,5.74,5.77,3.53,2855.553813030194
4017,1.54,Ideal,I,VS2,60.2,59.0,7.52,7.57,4.54,9813.559807347505
4018,0.9,Fair,E,SI2,65.8,59.0,6.03,5.98,3.95,2996.0807837870216
4019,1.0,Good,F,VS2,64.0,59.0,6.29,6.25,4.03,5318.3718116770615
4020,0.39,Very Good,E,SI2,59.1,56.0,4.76,4.82,2.83,787.1409414272894
4021,0.5,Ideal,F,VVS2,62.2,54.0,5.09,5.11,3.17,1819.0777429675836
4022,1.18,Ideal,G,VVS1,61.1,57.0,6.78,6.84,4.16,10273.388651123141
4023,0.31,Very Good,D,VVS2,60.5,56.0,4.38,4.41,2.66,793.8245278680188
4024,1.06,Premium,H,SI1,61.0,58.0,6.61,6.57,4.02,4771.114363408189
4025,0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,507.8339473987653
4026,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,15440.395053280488
4027,0.3,Very Good,G,SI1,62.8,56.0,4.28,4.32,2.7,705.3436191708442
4028,0.3,Very Good,I,VVS2,60.1,63.0,4.28,4.31,2.58,430.8376534896811
4029,1.01,Fair,H,SI2,65.4,59.0,6.3,6.26,4.11,3014.8006098184087
4030,0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,483.18015336950157
4031,0.73,Fair,I,VS1,55.9,66.0,6.11,6.01,3.39,1481.8293575118296
4032,0.72,Ideal,I,VS1,60.7,57.0,5.78,5.81,3.51,2525.0320361570048
4033,0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,811.003557488666
4034,1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,11693.325665431352
4035,0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,761.8568042068982
4036,0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,642.5194605667602
4037,1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,7507.298276618418
4038,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,4181.874120943141
4039,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,4715.722650532403
4040,0.71,Good,F,SI2,64.5,55.6,5.58,5.61,3.6,2029.670311987611
4041,0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,1264.9583870603274
4042,1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,8674.245214340552
4043,0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,4553.258496944223
4044,0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,801.4667483012381
4045,1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,8221.28721185954
4046,0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,362.9117796422124
4047,1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,5679.359276049296
4048,1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,4822.5428621809515
4049,0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,144.60085150042505
4050,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,10187.894127894779
4051,0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,1950.385939282697
4052,1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,4903.606554611833
4053,1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,12077.318533419992
4054,1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,5076.148509859839
4055,0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4084.8968218887803
4056,0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,3085.4341998757736
4057,0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,2946.576084752458
4058,1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,5936.867734511132
4059,0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,2971.4652534848974
4060,0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,758.1504034060927
4061,0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,1801.7803533510578
4062,0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,989.1528042640202
4063,0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,650.6400725441781
4064,0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,3697.378416853797
4065,0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,2815.581715915716
4066,2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,15141.19188212647
4067,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,6024.718351685717
4068,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,780.6257159901634
4069,1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,10274.996408211835
4070,0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,2201.2299515552077
4071,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,7569.184149508721
4072,0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,525.7869739131074
4073,0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,1213.0226104997273
4074,0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,8411.456465985168
4075,0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2118.92410140812
4076,2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,10133.184428771609
4077,0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,3665.823998113705
4078,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,4289.9554803504
4079,1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,7884.271713281229
4080,0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,777.9587813938142
4081,0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,913.3901153634288
4082,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,3804.73723127057
4083,1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,5879.568058295714
4084,0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,2741.033746019488
4085,0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1216.780075458737
4086,1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,4342.3735819885005
4087,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,714.7858182202726
4088,0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,835.3169103778891
4089,0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,3399.9276899418255
4090,1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,12923.379059245517
4091,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,12529.93472791266
4092,0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,1129.8667858780955
4093,0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,1758.772389135922
4094,0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,2157.665342422428
4095,0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,530.4270767393209
4096,1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,7781.195105140221
4097,0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,673.4857194820197
4098,0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,757.7363402298433
4099,1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,9242.728409724776
4100,0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,1537.434654720364
4101,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1650.1241096197664
4102,0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,4306.983883800396
4103,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,9693.057933712349
4104,1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,4351.768355337801
4105,1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,5108.05812166987
4106,0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,4552.876591933193
4107,0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1620.2016705582791
4108,1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,5233.70923918255
4109,0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,2569.6977265228197
4110,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,4861.523968874149
4111,0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,1036.0157471945963
4112,0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,1164.931536307915
4113,0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,906.1930611836069
4114,1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,5606.96552533955
4115,0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,1483.8042669152892
4116,0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,580.7400131303111
4117,1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,14532.426781529051
4118,1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,14197.567315816439
4119,1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,9659.950509321738
4120,2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,12106.775681941115
4121,0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,2949.266161912661
4122,1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,4627.437195012915
4123,0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,689.8846700905451
4124,0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,861.9059833979918
4125,1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,4795.317061516913
4126,0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,814.7351811118642
4127,1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,4295.795944677411
4128,0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,2110.1708882032544
4129,0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,864.1211310906838
4130,0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,877.9263754988588
4131,0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,3593.5559812933298
4132,0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2418.6940933390833
4133,0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,628.114254815453
4134,0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,731.8079692367332
4135,1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,14456.87245329835
4136,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,834.1821981133235
4137,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,3935.1766939053523
4138,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,1263.9696638694404
4139,1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,9681.79019566557
4140,1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,4646.996220369108
4141,0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,1177.6405272835837
4142,0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,1802.8264357021362
4143,1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,4966.377435063692
4144,1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,4854.931652597785
4145,1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,8548.356157494189
4146,0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,731.6473471405643
4147,1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,3035.1569633775216
4148,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1368.7897186691298
4149,1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,5303.54931273434
4150,0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,4070.89778879641
4151,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,7077.705298571673
4152,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,11319.54302323205
4153,0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,1131.6241611994637
4154,0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,482.2953671359537
4155,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,816.7096535130877
4156,0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,655.0897114926083
4157,0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,777.9164557491622
4158,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,3062.3811380351617
4159,1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,6497.909477152389
4160,0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,680.377627271535
4161,0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,2172.1206926233936
4162,1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,10986.801593031561
4163,1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,7340.827854844209
4164,0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,2354.2197271943405
4165,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,14450.208903753482
4166,0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,3745.9393525785854
4167,0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,1432.3830526181046
4168,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,3329.893215044085
4169,2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,20190.35882116256
4170,0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,590.8432611705248
4171,0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,675.6401406438181
4172,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,818.9488678765629
4173,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,2074.8199067865385
4174,1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,7547.038327920949
4175,2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,16001.359894088777
4176,1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,10729.942635388941
4177,0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,886.7647125552248
4178,1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,3191.527965346988
4179,1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,7404.996838842453
4180,1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,4289.92880201906
4181,0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,2110.6470736191695
4182,0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,1042.8743553571658
4183,1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,5611.2997082674565
