,url,ean,cat1,cat2,cat3,desc,preco,imagem
2174,https://www.superabc.com.br/7891048044261-dc-brigadeirao-oetker-200g/p,7891048044261,Mercearia,Doces e Sobremesa,Misturas,DOCE BRIGADEIRÃO OETKER 200G - UNIDADE,7.89,https://abcemcasa.vteximg.com.br/arquivos/ids/255960-1000-1000/7891048044261.jpg?v=637002272835730000
2175,https://www.superabc.com.br/7891048044469po-p-mousse-oetker-maracj-70g/p,7891048044469,Mercearia,Doces e Sobremesa,Misturas,PÓ PARA MOUSSE OETKER MARACUJÁ 70G - PACOTE,5.99,https://abcemcasa.vteximg.com.br/arquivos/ids/264974-1000-1000/7891048044469.jpg?v=637002351531870000
2176,https://www.superabc.com.br/7891048043011-essencia-oetker-abcx-30ml/p,7891048043011,Mercearia,Doces e Sobremesa,Misturas,ESSÊNCIA OETKER ABACAXI 30ML - UNIDADE,8.29,https://abcemcasa.vteximg.com.br/arquivos/ids/256773-1000-1000/7891048043011.jpg?v=637002280438170000
2177,https://www.superabc.com.br/7891048014035gran-mesclado-oetker-130g/p,7891048014035,Mercearia,Doces e Sobremesa,Misturas,GRAN MESCLADO OETKER 130G - UNIDADE,4.39,https://abcemcasa.vteximg.com.br/arquivos/ids/258330-1000-1000/7891048014035.jpg?v=637002294959730000
2178,https://www.superabc.com.br/7891048014110-conf-micanga-oetker-decoracao-80g/p,7891048014110,Mercearia,Doces e Sobremesa,Misturas,CONFEITO MIÇANGA OETKER DECORAÇÃO 80G - UNIDADE,4.29,https://abcemcasa.vteximg.com.br/arquivos/ids/254502-1000-1000/7891048014110.jpg?v=637002256557500000
2179,https://www.superabc.com.br/7622300286019pudim-royal-choc-50g/p,7622300286019,Mercearia,Doces e Sobremesa,Misturas,PUDIM ROYAL CHOCOLATE 50G - UNIDADE,2.49,https://abcemcasa.vteximg.com.br/arquivos/ids/265475-1000-1000/7622300286019.jpg?v=637002353249430000
2180,https://www.superabc.com.br/7891048014011confeito-estrelinha-color-oetker-80g/p,7891048014011,Mercearia,Doces e Sobremesa,Misturas,CONFEITO ESTRELINHA COLOR OETKER 80G - UNIDADE,7.49,https://abcemcasa.vteximg.com.br/arquivos/ids/254500-1000-1000/7891048014011.jpg?v=637002256547500000
2181,https://www.superabc.com.br/7622300859770-gelat-po-royal-uva-25g/p,7622300859770,Mercearia,Doces e Sobremesa,Misturas,GELATINA EM PÓ ROYAL UVA 25G - UNIDADE,0.99,https://abcemcasa.vteximg.com.br/arquivos/ids/258088-1000-1000/7622300859770.jpg?v=637002294055900000
2182,https://www.superabc.com.br/7891048014004-choc-gran-oetker-decoracao-130g/p,7891048014004,Mercearia,Doces e Sobremesa,Misturas,CHOCOLATE GRAN OETKER DECORAÇÃO 130G - UNIDADE,3.89,https://abcemcasa.vteximg.com.br/arquivos/ids/253628-1000-1000/7891048014004.jpg?v=637002252603530000
2183,https://www.superabc.com.br/7891095301058-sagu-yoki-uva-250g/p,7891095301058,Mercearia,Doces e Sobremesa,Misturas,SAGU YOKI UVA 250G - UNIDADE,9.69,https://abcemcasa.vteximg.com.br/arquivos/ids/245458-1000-1000/Principal.png?v=636949179595370000
2184,https://www.superabc.com.br/7622300286033pudim-royal-coco-50g/p,7622300286033,Mercearia,Doces e Sobremesa,Misturas,PUDIM ROYAL COCO 50G - UNIDADE,2.49,https://abcemcasa.vteximg.com.br/arquivos/ids/265480-1000-1000/7622300286033.jpg?v=637002353270230000
2185,https://www.superabc.com.br/7891095009985po-chantili-yoki-50g/p,7891095009985,Mercearia,Doces e Sobremesa,Misturas,PÓ CHANTILI YOKI 50G - UNIDADE,5.39,https://abcemcasa.vteximg.com.br/arquivos/ids/264962-1000-1000/7891095009985.jpg?v=637002351489630000
2186,https://www.superabc.com.br/7891095009930po-sorv-yoki-cr-150g/p,7891095009930,Mercearia,Doces e Sobremesa,Misturas,PÓ PARA SORVETE YOKI CR 150G - UNIDADE,5.99,https://abcemcasa.vteximg.com.br/arquivos/ids/264984-1000-1000/Principal.jpg?v=637002351568300000
2187,https://www.superabc.com.br/7891095009909po-sorv-yoki-choc-150g/p,7891095009909,Mercearia,Doces e Sobremesa,Misturas,PÓ PARA SORVETE YOKI CHOCOLATE 150G - UNIDADE,5.99,https://abcemcasa.vteximg.com.br/arquivos/ids/264982-1000-1000/Principal.jpg?v=637002351558800000
2188,https://www.superabc.com.br/7891095009916po-sorv-yoki-mor-150g/p,7891095009916,Mercearia,Doces e Sobremesa,Misturas,PÓ PARA SORVETE YOKI MORANGO 150G - UNIDADE,5.99,https://abcemcasa.vteximg.com.br/arquivos/ids/264986-1000-1000/Principal.jpg?v=637002351577530000
2189,https://www.superabc.com.br/7891095002498glicose-mand-yoki-350g/p,7891095002498,Mercearia,Doces e Sobremesa,Misturas,GLICOSE MANDIOCA YOKI 350G - UNIDADE,11.9,https://abcemcasa.vteximg.com.br/arquivos/ids/258197-1000-1000/7891095002498.jpg?v=637002294459900000
2190,https://www.superabc.com.br/7891095001262-mist-bolinho-chuva-yoki-250g/p,7891095001262,Mercearia,Doces e Sobremesa,Misturas,MISTURA BOLINHO CHUVA YOKI 250G - UNIDADE,4.19,https://abcemcasa.vteximg.com.br/arquivos/ids/262672-1000-1000/Principal.jpg?v=637002335459570000
2191,https://www.superabc.com.br/7891048067161-bolo-oetker-duo-baun-450g/p,7891048067161,Mercearia,Doces e Sobremesa,Misturas,BOLO OETKER DUO BAUNILHA 450G - UNIDADE,9.79,https://abcemcasa.vteximg.com.br/arquivos/ids/251989-1000-1000/7891048067161.jpg?v=637002227692130000
2192,https://www.superabc.com.br/7891048065037bolo-bombocado-oetker-450g/p,7891048065037,Mercearia,Doces e Sobremesa,Misturas,BOLO BOMBOCADO OETKER 450G - UNIDADE,7.19,https://abcemcasa.vteximg.com.br/arquivos/ids/251973-1000-1000/7891048065037.jpg?v=637002227618600000
2193,https://www.superabc.com.br/7891048067178-bolo-oetker-brigad-450g/p,7891048067178,Mercearia,Doces e Sobremesa,Misturas,BOLO OETKER BRIGADEIRO 450G - UNIDADE,9.79,https://abcemcasa.vteximg.com.br/arquivos/ids/251985-1000-1000/7891048067178.jpg?v=637002227671930000
2194,https://www.superabc.com.br/7891048054123-po-sorv-oetker-choc-150g/p,7891048054123,Mercearia,Doces e Sobremesa,Misturas,PÓ PARA SORVETE OETKER CHOCOLATE 150G - UNIDADE,6.69,https://abcemcasa.vteximg.com.br/arquivos/ids/264976-1000-1000/7891048054123.jpg?v=637002351538130000
2195,https://www.superabc.com.br/7891048062555-bolo-oetker-cen-c-choc-450g/p,7891048062555,Mercearia,Doces e Sobremesa,Misturas,BOLO OETKER CENOURA COM CHOCOLATE 450G - UNIDADE,8.69,https://abcemcasa.vteximg.com.br/arquivos/ids/251987-1000-1000/7891048062555.jpg?v=637002227682130000
2196,https://www.superabc.com.br/7891048067000mistura-para-brownie-oetker-480g/p,7891048067000,Mercearia,Doces e Sobremesa,Misturas,MISTURA PARA BROWNIE OETKER 480G - UNIDADE,9.79,https://abcemcasa.vteximg.com.br/arquivos/ids/262755-1000-1000/7891048067000.jpg?v=637002335702770000
2197,https://www.superabc.com.br/7891048067154-bolo-oetker-duo-choc-450g/p,7891048067154,Mercearia,Doces e Sobremesa,Misturas,BOLO OETKER DUO CHOCOLATE 450G - UNIDADE,9.79,https://abcemcasa.vteximg.com.br/arquivos/ids/251991-1000-1000/7891048067154.jpg?v=637002227702500000
2198,https://www.superabc.com.br/7891008349023cob-garoto-choc-ao-leite-500g/p,7891008349023,Mercearia,Doces e Sobremesa,Misturas,COBERTURA GAROTO CHOCOLATE AO LEITE 500G - UNIDADE,29.9,https://abcemcasa.vteximg.com.br/arquivos/ids/253944-1000-1000/7891008349023.jpg?v=637002253913570000
2199,https://www.superabc.com.br/7891008350029cob-garoto-bco-500g/p,7891008350029,Mercearia,Doces e Sobremesa,Misturas,COBERTURA GAROTO BRANCO 500G - UNIDADE,29.9,https://abcemcasa.vteximg.com.br/arquivos/ids/253940-1000-1000/7891008350029.jpg?v=637002253894470000
2200,https://www.superabc.com.br/7891008351026cob-garoto-meio-amargo-500g/p,7891008351026,Mercearia,Doces e Sobremesa,Misturas,COBERTURA GAROTO MEIO AMARGO 500G - UNIDADE,29.9,https://abcemcasa.vteximg.com.br/arquivos/ids/253946-1000-1000/7891008351026.jpg?v=637002253923100000
2201,https://www.superabc.com.br/7891000440902cob-nestle-choc-ao-leite-500g/p,7891000440902,Mercearia,Doces e Sobremesa,Misturas,COBERTURA NESTLÉ CHOCOLATE AO LEITE 500G - UNIDADE,25.9,https://abcemcasa.vteximg.com.br/arquivos/ids/253961-1000-1000/7891000440902.jpg?v=637002253987670000
2202,https://www.superabc.com.br/7898079430247dc-de-leite-c-coco-vimilk-500g/p,7898079430247,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE C COCO VIMILK 500G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/255999-1000-1000/7898079430247.jpg?v=637002272985400000
2203,https://www.superabc.com.br/7898947526171geleia-pimenta-sabor-das-indias-240g/p,7898947526171,Mercearia,Doces e Sobremesa,Geleias,GELEIA PIMENTA SABOR DAS INDIAS 240G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/274440-1000-1000/7898947526171.jpg?v=637032876351300000
2204,https://www.superabc.com.br/7898079430230dc-de-leite-c-ameixa-vimilk-700g/p,7898079430230,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE C AMEIXA VIMILK 700G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/230184-1000-1000/7898079430230.jpg?v=636933764110400000
2205,https://www.superabc.com.br/7896021301072goiabda-s-amalia-1kg/p,7896021301072,Mercearia,Doces e Sobremesa,Embalados,GOIABADA SANTA AMÁLIA 1KG - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/258221-1000-1000/7896021301072.jpg?v=637002294546570000
2206,https://www.superabc.com.br/7898045700336-goiabada-val-300g/p,7898045700336,Mercearia,Doces e Sobremesa,Embalados,GOIABADA VAL 300G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/258232-1000-1000/7898045700336.jpg?v=637002294591470000
2207,https://www.superabc.com.br/7897077820715-cob-harald-frac-conf-amargo-1-05kg/p,7897077820715,Mercearia,Doces e Sobremesa,Misturas,COBERTURA HARALD FRACIONADO CONFEITAR AMARGO 1.05KG - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/253947-1000-1000/7897077820715.jpg?v=637002253927000000
2208,https://www.superabc.com.br/7891000155905cob-moca-beijinho-365g/p,7891000155905,Mercearia,Doces e Sobremesa,Misturas,COBERTURA MOÇA BEIJINHO 365G - UNIDADE,12.9,https://abcemcasa.vteximg.com.br/arquivos/ids/253957-1000-1000/7891000155905.jpg?v=637002253969600000
2209,https://www.superabc.com.br/7897077820654-cob-harald-top-amargo-1-050kg/p,7897077820654,Mercearia,Doces e Sobremesa,Misturas,COBERTURA HARALD TOP AMARGO 1.050KG - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/253952-1000-1000/7897077820654.jpg?v=637002253948300000
2210,https://www.superabc.com.br/7897077820739-cob-harald-frac-conf-ao-leite-1-05kg/p,7897077820739,Mercearia,Doces e Sobremesa,Misturas,COBERTURA HARALD FRACIONADO CONFEITAR AO LEITE 1.05KG - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/253948-1000-1000/7897077820739.jpg?v=637002253932170000
2211,https://www.superabc.com.br/7896040900119pessego-em-calda-neumann-450g/p,7896040900119,Mercearia,Doces e Sobremesa,Embalados,PESSEGO EM CALDA NEUMANN 450G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/264353-1000-1000/7896040900119.jpg?v=637002350332070000
2212,https://www.superabc.com.br/7898903833688figo-em-cal-flamboyant-400g/p,7898903833688,Mercearia,Doces e Sobremesa,Embalados,FIGO EM CALDA FLAMBOYANT 400G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/257221-1000-1000/7898903833688.jpg?v=637002289343570000
2213,https://www.superabc.com.br/7898903833466abacaxi-em-cal-flamboyant-400g/p,7898903833466,Mercearia,Doces e Sobremesa,Embalados,ABACAXI EM CALDA FLAMBOYANT 400G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/249055-1000-1000/7898903833466.jpg?v=637002212470700000
2214,https://www.superabc.com.br/7898193780624dc-picado-leite-c-abcx-noponto-200g/p,7898193780624,Mercearia,Doces e Sobremesa,Embalados,DOCE PICADO LEITE C ABACAXI NOPONTO 200G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/256051-1000-1000/7898193780624.jpg?v=637002273191900000
2215,https://www.superabc.com.br/7898598210061-goiabada-minas-mais-1-01kg/p,7898598210061,Mercearia,Doces e Sobremesa,Embalados,GOIABADA MINAS MAIS 1.01KG - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/258215-1000-1000/7898598210061.jpg?v=637002294526400000
2216,https://www.superabc.com.br/7898598210207-goiabada-minas-mais-500g/p,7898598210207,Mercearia,Doces e Sobremesa,Embalados,GOIABADA MINAS MAIS 500G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/258219-1000-1000/7898598210207.jpg?v=637002294540600000
2217,https://www.superabc.com.br/7896021305711-mist-bolo-s-amalia-l-cond-400g/p,7896021305711,Mercearia,Doces e Sobremesa,Misturas,MISTURA PARA BOLO SANTA AMÁLIA LEITE CONDENSADO 400G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/262752-1000-1000/7896021305711.jpg?v=637002335692430000
2218,https://www.superabc.com.br/7898193781041dc-picado-leite-c-coco-noponto-200g/p,7898193781041,Mercearia,Doces e Sobremesa,Embalados,DOCE PICADO LEITE C COCO NOPONTO 200G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/256055-1000-1000/7898193781041.jpg?v=637002273206870000
2219,https://www.superabc.com.br/7898193780556dc-picado-ban-crist-noponto-200g/p,7898193780556,Mercearia,Doces e Sobremesa,Embalados,DOCE PICADO BANANA CRISTALIZADO NOPONTO 200G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/256045-1000-1000/7898193780556.jpg?v=637002273165300000
2220,https://www.superabc.com.br/7898193780297dc-picado-leite-amend-noponto-200g/p,7898193780297,Mercearia,Doces e Sobremesa,Embalados,DOCE PICADO LEITE AMENDOIM NOPONTO 200G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/256049-1000-1000/7898193780297.jpg?v=637002273180300000
2221,https://www.superabc.com.br/7898193780082dc-leite-br-trad-noponto-400g/p,7898193780082,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE BR TRADICIONAL NOPONTO 400G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/255987-1000-1000/7898193780082.jpg?v=637002272939930000
2222,https://www.superabc.com.br/7898193780266dc-picado-leite-c-choc-noponto-200g/p,7898193780266,Mercearia,Doces e Sobremesa,Embalados,DOCE PICADO LEITE C CHOCOLATE NOPONTO 200G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/256053-1000-1000/7898193780266.jpg?v=637002273199230000
2223,https://www.superabc.com.br/7898193780051dc-picado-leite-trad-noponto-200g/p,7898193780051,Mercearia,Doces e Sobremesa,Embalados,DOCE PICADO LEITE TRADICIONAL NOPONTO 200G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/256057-1000-1000/7898193780051.jpg?v=637002273213730000
2224,https://www.superabc.com.br/7898193780013dc-leite-pastoso-trad-noponto-400g/p,7898193780013,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE PASTOSO TRADICIONAL NOPONTO 400G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/256026-1000-1000/7898193780013.jpg?v=637002273092830000
2225,https://www.superabc.com.br/7896706900422-dc-leite-vicosa-400g/p,7896706900422,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE VICOSA 400G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/266037-1000-1000/7896706900422.jpg?v=637002781483300000
2226,https://www.superabc.com.br/7896331100587-dc-leite-aviacao-vd-600g/p,7896331100587,Mercearia,Doces e Sobremesa,Embalados,DOCE LEITE AVIAÇÃO VIDRO 600G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/256038-1000-1000/Principal.jpg?v=637002273140570000
2227,https://www.superabc.com.br/7896411800215cob-selecta-caram-300g/p,7896411800215,Mercearia,Doces e Sobremesa,Misturas,COBERTURA SELECTA CARAMELO 300G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/253966-1000-1000/7896411800215.jpg?v=637002254010970000
2228,https://www.superabc.com.br/7896411800222cob-selecta-mor-300g/p,7896411800222,Mercearia,Doces e Sobremesa,Misturas,COBERTURA SELECTA MORANGO 300G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/253971-1000-1000/7896411800222.jpg?v=637002254033970000
2229,https://www.superabc.com.br/7896292360143geleia-de-uva-predilecta-230g/p,7896292360143,Mercearia,Doces e Sobremesa,Geleias,GELEIA DE UVA PREDILECTA 230G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/274365-1000-1000/7896292360143.jpg?v=637032875808170000
2230,https://www.superabc.com.br/7896496940325cacau-po-mae-terra-s-ac-100g/p,7896496940325,Mercearia,Doces e Sobremesa,Misturas,CACAU PÓ MAE TERRA S/AC 100G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/252459-1000-1000/7896496940325.jpg?v=637002247827830000
2231,https://www.superabc.com.br/7896331100372-dc-leite-aviacao-400g/p,7896331100372,Mercearia,Doces e Sobremesa,Embalados,DOCE LEITE AVIAÇÃO 400G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/256037-1000-1000/Principal.jpg?v=637002273135230000
2232,https://www.superabc.com.br/7896292370050goiabda-cascao-predilecta-350g/p,7896292370050,Mercearia,Doces e Sobremesa,Embalados,GOIABADA CASCÃO PREDILECTA 350G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/258213-1000-1000/7896292370050.jpg?v=637002294519500000
2233,https://www.superabc.com.br/7896292360136geleia-de-amora-predilecta-230g/p,7896292360136,Mercearia,Doces e Sobremesa,Geleias,GELEIA DE AMORA PREDILECTA 230G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/273978-1000-1000/17896292360133.jpg?v=637032849998200000
2234,https://www.superabc.com.br/7896292360112geleia-de-mor-predilecta-230g/p,7896292360112,Mercearia,Doces e Sobremesa,Geleias,GELEIA DE MORANGO PREDILECTA 230G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/274364-1000-1000/7896292360112.jpg?v=637032875803200000
2235,https://www.superabc.com.br/7896292305601ameixa-calda-predilecta-400g/p,7896292305601,Mercearia,Doces e Sobremesa,Embalados,AMEIXA CALDA PREDILECTA 400G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/249859-1000-1000/7896292305601.jpg?v=637002215832300000
2236,https://www.superabc.com.br/7896292302884marron-glace-predilecta-350g/p,7896292302884,Mercearia,Doces e Sobremesa,Embalados,MARRON GLACE PREDILECTA 350G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/262406-1000-1000/7896292302884.jpg?v=637002334637830000
2237,https://www.superabc.com.br/7896104805923-geleia-ritter-amora-310g/p,7896104805923,Mercearia,Doces e Sobremesa,Geleias,GELEIA RITTER AMORA 310G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/258174-1000-1000/7896104805923.jpg?v=637002294375430000
2238,https://www.superabc.com.br/7896292302297-abcx-calda-predilecta-400g/p,7896292302297,Mercearia,Doces e Sobremesa,Embalados,EXTRATO DE TOMATE PREDILECTA SACHE 140G,,https://abcemcasa.vteximg.com.br/arquivos/ids/274460-1000-1000/7896292302297.jpg?v=637039802716500000
2239,https://www.superabc.com.br/7896292360105geleia-de-goiaba-predilecta-230g/p,7896292360105,Mercearia,Doces e Sobremesa,Geleias,GELEIA DE GOIABA PREDILECTA 230G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/267371-1000-1000/7896292360105.jpg?v=637004047681830000
2240,https://www.superabc.com.br/7896068409939cob-sorv-marvi-mor-300g/p,7896068409939,Mercearia,Doces e Sobremesa,Misturas,COBERTURA SORVETE MARVI MORANGO 300G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/253983-1000-1000/7896068409939.jpg?v=637002254093970000
2241,https://www.superabc.com.br/7896292300910bananada-predilecta-350g/p,7896292300910,Mercearia,Doces e Sobremesa,Embalados,BANANADA PREDILECTA 350G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/250717-1000-1000/7896292300910.jpg?v=637002222115600000
2242,https://www.superabc.com.br/7896051145219dc-de-leite-itambe-800g/p,7896051145219,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE ITAMBÉ 800G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/256011-1000-1000/7896051145219.jpg?v=637002273040370000
2243,https://www.superabc.com.br/7896051145226dc-de-leite-c-coco-itambe-800g/p,7896051145226,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE C COCO ITAMBÉ 800G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/255994-1000-1000/7896051145226.jpg?v=637002272968600000
2244,https://www.superabc.com.br/7896051115090leite-cond-itambe-1kg/p,7896051115090,Mercearia,Doces e Sobremesa,Misturas,LEITE CONDENSADO ITAMBÉ 1KG - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/259650-1000-1000/7896051115090.jpg?v=637002319261200000
2245,https://www.superabc.com.br/7896051114024cr-de-leite-itambe-tp-200g/p,7896051114024,Mercearia,Doces e Sobremesa,Misturas,CREME DE LEITE ITAMBÉ TP 200G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/254982-1000-1000/7896051114024.jpg?v=637002258562900000
2246,https://www.superabc.com.br/7896051114086cr-de-leite-itambe-300g/p,7896051114086,Mercearia,Doces e Sobremesa,Misturas,CREME DE LEITE ITAMBÉ 300G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/254980-1000-1000/7896051114086.jpg?v=637002258556500000
2247,https://www.superabc.com.br/7891048070284-bolo-caneca-oetker-brownie-70g/p,7891048070284,Mercearia,Doces e Sobremesa,Misturas,BOLO CANECA OETKER BROWNIE 70G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/251977-1000-1000/7891048070284.jpg?v=637002227632330000
2248,https://www.superabc.com.br/7891048043059-essencia-oetker-rum-30ml/p,7891048043059,Mercearia,Doces e Sobremesa,Misturas,ESSÊNCIA OETKER RUM 30ML - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/256777-1000-1000/7891048043059.jpg?v=637002280455230000
